,X1,X2,X3,X4,X5,X8,X9,X10,X11,X12
2017-09-17 01:00:00,-0.028858500000000002,-0.028858500000000002,-0.028858500000000002,-0.028858500000000002,-0.028858500000000002,-0.028858500000000002,-0.028858500000000002,-0.028858500000000002,-0.028858500000000002,-0.028858500000000002
2017-09-17 02:00:00,-0.027578925,-0.027578925,-0.027578925,-0.027578925,-0.027578925,-0.027578925,-0.027578925,-0.027578925,-0.027578925,-0.027578925
2017-09-17 03:00:00,-0.027502199999999997,-0.027502199999999997,-0.027502199999999997,-0.027502199999999997,-0.027502199999999997,-0.027502199999999997,-0.027502199999999997,-0.027502199999999997,-0.027502199999999997,-0.027502199999999997
2017-09-17 04:00:00,-0.027994724999999998,-0.027994724999999998,-0.027994724999999998,-0.027994724999999998,-0.027994724999999998,-0.027994724999999998,-0.027994724999999998,-0.027994724999999998,-0.027994724999999998,-0.027994724999999998
2017-09-17 05:00:00,-0.030380625,-0.030380625,-0.030380625,-0.030380625,-0.030380625,-0.030380625,-0.030380625,-0.030380625,-0.030380625,-0.030380625
2017-09-17 06:00:00,-0.035672175,-0.035672175,-0.035672175,-0.035672175,-0.035672175,-0.035672175,-0.035672175,-0.035672175,-0.035672175,-0.035672175
2017-09-17 07:00:00,-0.0510345,-0.0510345,-0.0510345,-0.0510345,-0.0510345,-0.0510345,-0.0510345,-0.0510345,-0.0510345,-0.0510345
2017-09-17 08:00:00,-0.057486825000000005,-0.057486825000000005,-0.057486825000000005,-0.057486825000000005,-0.057486825000000005,-0.057486825000000005,-0.057486825000000005,-0.057486825000000005,-0.057486825000000005,-0.057486825000000005
2017-09-17 09:00:00,-0.059080725,-0.059080725,-0.059080725,-0.059080725,-0.059080725,-0.059080725,-0.059080725,-0.059080725,-0.059080725,-0.059080725
2017-09-17 10:00:00,-0.05955345000000001,-0.05955345000000001,-0.05955345000000001,-0.05955345000000001,-0.05955345000000001,-0.05955345000000001,-0.05955345000000001,-0.05955345000000001,-0.05955345000000001,-0.05955345000000001
